place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/Dunquin,Dunquin,"Dunquin (Irish: Dún Chaoin, meaning 'pleasant fort' [ˌd̪ˠuːn̪ˠ ˈxiːnʲ]) is a Gaeltacht village in west County Kerry, Ireland. Dunquin lies at the most westerly tip of the Dingle Peninsula, overlooking the Blasket Islands. At 10°27'16""W, it is the most westerly settlement of Ireland and of Eurasia. Nearby Dunmore Head is the most westerly point of mainland Ireland. The town is linked to Dingle via the R559 regional road. In summer a ferry connects the village with the main island of the Blasket Islands. There is dramatic cliff scenery, with a view of the Blasket Islands, where Peig Sayers lived. A museum in the village tells the story of the Blaskets and the lives of the people who lived there including the well-known writers of the island, which includes Sayers, Tomás Ó Criomhthain, and Muiris Ó Súilleabháin. In 1588, when the Spanish Armada returned via Ireland many ships sought shelter in the Blasket Sound — the area between Dún Chaoin and the Islands — and some were wrecked there. A memorial stands on the cliffs overlooking the site. Dunquin is located on the Dingle Way, which is a 179 km circular walking trail which takes in much of the Dingle peninsula.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Gaeltacht_places_in_County_Kerry,http://dbpedia.org/resource/Category:Gaeltacht_places,,,160
http://dbpedia.org/resource/Dunquin,Dunquin,"Dunquin (Irish: Dún Chaoin, meaning 'pleasant fort' [ˌd̪ˠuːn̪ˠ ˈxiːnʲ]) is a Gaeltacht village in west County Kerry, Ireland. Dunquin lies at the most westerly tip of the Dingle Peninsula, overlooking the Blasket Islands. At 10°27'16""W, it is the most westerly settlement of Ireland and of Eurasia. Nearby Dunmore Head is the most westerly point of mainland Ireland. The town is linked to Dingle via the R559 regional road. In summer a ferry connects the village with the main island of the Blasket Islands. There is dramatic cliff scenery, with a view of the Blasket Islands, where Peig Sayers lived. A museum in the village tells the story of the Blaskets and the lives of the people who lived there including the well-known writers of the island, which includes Sayers, Tomás Ó Criomhthain, and Muiris Ó Súilleabháin. In 1588, when the Spanish Armada returned via Ireland many ships sought shelter in the Blasket Sound — the area between Dún Chaoin and the Islands — and some were wrecked there. A memorial stands on the cliffs overlooking the site. Dunquin is located on the Dingle Way, which is a 179 km circular walking trail which takes in much of the Dingle peninsula.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Gaeltacht_places_in_County_Kerry,http://dbpedia.org/resource/Category:Geography_of_County_Kerry,,,160
http://dbpedia.org/resource/Dunquin,Dunquin,"Dunquin (Irish: Dún Chaoin, meaning 'pleasant fort' [ˌd̪ˠuːn̪ˠ ˈxiːnʲ]) is a Gaeltacht village in west County Kerry, Ireland. Dunquin lies at the most westerly tip of the Dingle Peninsula, overlooking the Blasket Islands. At 10°27'16""W, it is the most westerly settlement of Ireland and of Eurasia. Nearby Dunmore Head is the most westerly point of mainland Ireland. The town is linked to Dingle via the R559 regional road. In summer a ferry connects the village with the main island of the Blasket Islands. There is dramatic cliff scenery, with a view of the Blasket Islands, where Peig Sayers lived. A museum in the village tells the story of the Blaskets and the lives of the people who lived there including the well-known writers of the island, which includes Sayers, Tomás Ó Criomhthain, and Muiris Ó Súilleabháin. In 1588, when the Spanish Armada returned via Ireland many ships sought shelter in the Blasket Sound — the area between Dún Chaoin and the Islands — and some were wrecked there. A memorial stands on the cliffs overlooking the site. Dunquin is located on the Dingle Way, which is a 179 km circular walking trail which takes in much of the Dingle peninsula.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Towns_and_villages_in_County_Kerry,http://dbpedia.org/resource/Category:Geography_of_County_Kerry,,,160
http://dbpedia.org/resource/Dunquin,Dunquin,"Dunquin (Irish: Dún Chaoin, meaning 'pleasant fort' [ˌd̪ˠuːn̪ˠ ˈxiːnʲ]) is a Gaeltacht village in west County Kerry, Ireland. Dunquin lies at the most westerly tip of the Dingle Peninsula, overlooking the Blasket Islands. At 10°27'16""W, it is the most westerly settlement of Ireland and of Eurasia. Nearby Dunmore Head is the most westerly point of mainland Ireland. The town is linked to Dingle via the R559 regional road. In summer a ferry connects the village with the main island of the Blasket Islands. There is dramatic cliff scenery, with a view of the Blasket Islands, where Peig Sayers lived. A museum in the village tells the story of the Blaskets and the lives of the people who lived there including the well-known writers of the island, which includes Sayers, Tomás Ó Criomhthain, and Muiris Ó Súilleabháin. In 1588, when the Spanish Armada returned via Ireland many ships sought shelter in the Blasket Sound — the area between Dún Chaoin and the Islands — and some were wrecked there. A memorial stands on the cliffs overlooking the site. Dunquin is located on the Dingle Way, which is a 179 km circular walking trail which takes in much of the Dingle peninsula.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Towns_and_villages_in_County_Kerry,http://dbpedia.org/resource/Category:Towns_and_villages_in_the_Republic_of_Ireland_by_county,,,160
http://dbpedia.org/resource/Dunquin,Dunquin,"Dunquin (Irish: Dún Chaoin, meaning 'pleasant fort' [ˌd̪ˠuːn̪ˠ ˈxiːnʲ]) is a Gaeltacht village in west County Kerry, Ireland. Dunquin lies at the most westerly tip of the Dingle Peninsula, overlooking the Blasket Islands. At 10°27'16""W, it is the most westerly settlement of Ireland and of Eurasia. Nearby Dunmore Head is the most westerly point of mainland Ireland. The town is linked to Dingle via the R559 regional road. In summer a ferry connects the village with the main island of the Blasket Islands. There is dramatic cliff scenery, with a view of the Blasket Islands, where Peig Sayers lived. A museum in the village tells the story of the Blaskets and the lives of the people who lived there including the well-known writers of the island, which includes Sayers, Tomás Ó Criomhthain, and Muiris Ó Súilleabháin. In 1588, when the Spanish Armada returned via Ireland many ships sought shelter in the Blasket Sound — the area between Dún Chaoin and the Islands — and some were wrecked there. A memorial stands on the cliffs overlooking the site. Dunquin is located on the Dingle Way, which is a 179 km circular walking trail which takes in much of the Dingle peninsula.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Gaeltacht_towns_and_villages,http://dbpedia.org/resource/Category:Gaeltacht_places,,,160
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Islands_of_County_Cork,http://dbpedia.org/resource/Category:Landforms_of_County_Cork,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Islands_of_County_Cork,http://dbpedia.org/resource/Category:Islands_of_the_Republic_of_Ireland,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Tourist_attractions_in_County_Cork,http://dbpedia.org/resource/Category:Tourism_in_County_Cork,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Tourist_attractions_in_County_Cork,http://dbpedia.org/resource/Category:Tourist_attractions_in_the_Republic_of_Ireland_by_county,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Beara_peninsula,http://dbpedia.org/resource/Category:Peninsulas_of_County_Cork,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Beara_peninsula,http://dbpedia.org/resource/Category:Peninsulas_of_County_Kerry,,,4
http://dbpedia.org/resource/Dursey_Island,Dursey Island,"Dursey Island (Irish: Baoi Bhéarra or Oileán Baoi) lies at the southwestern tip of the Beara Peninsula in the west of County Cork in Ireland. Dursey Island is 6.5 kilometres long and 1.5 kilometres wide. The island is separated from the mainland by a narrow stretch of water, Dursey Sound, which has a very strong tidal race, with the submerged Flag Rock close to the centre of the channel. The island has just six or so permanent residents, and is connected to the mainland by Ireland's only cable car. The cable car system is due to be closed for maintenance from April until November 2022, during which period a temporary ferry is due to operate. Dursey has no shops, pubs or restaurants. At one point there was a post office on the island; this has since closed.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Beara_peninsula,http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_peninsulas,,,4
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Towns_and_villages_in_Dún_Laoghaire–Rathdown,http://dbpedia.org/resource/Category:Geography_of_Dún_Laoghaire–Rathdown,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Towns_and_villages_in_Dún_Laoghaire–Rathdown,http://dbpedia.org/resource/Category:Towns_and_villages_in_County_Dublin,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Towns_and_villages_in_Dún_Laoghaire–Rathdown,http://dbpedia.org/resource/Category:Towns_and_villages_in_the_Republic_of_Ireland_by_county,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Seaside_resorts_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Seaside_resorts_in_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Seaside_resorts_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Populated_coastal_places_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Seaside_resorts_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Resorts_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Cities_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_in_Europe,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_by_country,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Populated_coastal_places_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Ports_and_harbours_of_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_of_the_Atlantic_Ocean,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_of_the_Irish_Sea,http://dbpedia.org/resource/Category:Port_cities_and_towns_by_sea_or_ocean,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_of_the_Irish_Sea,http://dbpedia.org/resource/Category:Ports_and_harbours_of_the_Irish_Sea,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Port_cities_and_towns_of_the_Irish_Sea,http://dbpedia.org/resource/Category:Port_cities_and_towns_of_the_Atlantic_Ocean,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Former_boroughs_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Boroughs_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Former_boroughs_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Former_boroughs_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Marinas_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Marinas_in_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Marinas_in_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Water_transport_in_the_Republic_of_Ireland,,,26525
http://dbpedia.org/resource/Dún_Laoghaire,Dún Laoghaire,"Dún Laoghaire (/dʌn ˈlɪəri/ dun LEER-ee, Irish: [ˌd̪ˠuːn̪ˠ ˈl̪ˠeːɾʲə, - ˈl̪ˠiːɾʲə]) is a suburban coastal town in Dublin in Ireland. It is the administrative centre of Dún Laoghaire–Rathdown. The town was built following the 1816 legislation that allowed the building of a major port to serve Dublin. It was known as Dunleary until it was renamed Kingstown in honour of King George IV's 1821 visit, and in 1920 was given its present name, the original Irish form of Dunleary. Over time, the town became a residential location, a seaside resort and the terminus of Ireland's first railway.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Dún_Laoghaire,http://dbpedia.org/resource/Category:Towns_and_villages_in_Dún_Laoghaire–Rathdown,,,26525
