geographical_entity_1,geographical_entity_2,F-score
http://dbpedia.org/resource/Capel_Island,http://dbpedia.org/resource/Deer_Island_(Ireland),0.53
http://dbpedia.org/resource/Kilnamona,http://dbpedia.org/resource/Mullaghlea_Glen,0.53
http://dbpedia.org/resource/Kilnamona,"http://dbpedia.org/resource/Quilty,_County_Clare",0.53
http://dbpedia.org/resource/Kilnamona,http://dbpedia.org/resource/Ballycannan,0.53
http://dbpedia.org/resource/Kilnamona,http://dbpedia.org/resource/Gubbarudda,0.53
http://dbpedia.org/resource/Kilnamona,http://dbpedia.org/resource/Cratloe,0.53
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Ballycotton,0.53
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Cobh,0.53
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Dowra,0.53
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Courtown,0.53
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Garristown,0.53
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Balrothery,0.53
http://dbpedia.org/resource/Sherkin_Island,http://dbpedia.org/resource/Inishfarnard,0.53
http://dbpedia.org/resource/Clashmore,http://dbpedia.org/resource/Cloghane,0.53
http://dbpedia.org/resource/Tallaght,"http://dbpedia.org/resource/Rathcoole,_Dublin",0.53
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Annagry,0.53
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Macroom,0.53
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Kildare,0.53
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Clashmore,0.53
http://dbpedia.org/resource/Carrick-on-Suir,http://dbpedia.org/resource/Cloughjordan_Ecovillage,0.53
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Tallaght,0.53
http://dbpedia.org/resource/Cape_Clear_Island,"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",0.53
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Roscommon,0.53
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Saggart,0.53
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Dowra,0.53
http://dbpedia.org/resource/Cape_Clear_Island,http://dbpedia.org/resource/Gweedore,0.53
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Courtown,0.53
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Beiginis,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Milltown_Malbay,0.52
http://dbpedia.org/resource/Carrick-on-Suir,http://dbpedia.org/resource/Crookhaven,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Killarney,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Millstreet,0.52
http://dbpedia.org/resource/Carrick-on-Suir,http://dbpedia.org/resource/Upperchurch,0.52
http://dbpedia.org/resource/Carrick-on-Suir,"http://dbpedia.org/resource/Tallow,_County_Waterford",0.52
http://dbpedia.org/resource/Carrick-on-Suir,http://dbpedia.org/resource/Kilmacrennan,0.52
http://dbpedia.org/resource/Carrick-on-Suir,"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Enniscorthy,0.52
http://dbpedia.org/resource/East_Meath,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Clane,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Skibbereen,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Cortober,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Ballyshannon,0.52
"http://dbpedia.org/resource/Dunhill,_County_Waterford","http://dbpedia.org/resource/Mullaghmore,_County_Sligo",0.52
"http://dbpedia.org/resource/Dunhill,_County_Waterford",http://dbpedia.org/resource/Illanmaster,0.52
http://dbpedia.org/resource/Dursey_Island,http://dbpedia.org/resource/Courtown,0.52
http://dbpedia.org/resource/Dursey_Island,http://dbpedia.org/resource/Dowra,0.52
http://dbpedia.org/resource/East_Meath,http://dbpedia.org/resource/Castletroy,0.52
http://dbpedia.org/resource/Nenagh,http://dbpedia.org/resource/Tallaght,0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Clondulane,0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Clashmore,0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Cavan,0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Emly,0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Eighter_Island,0.52
http://dbpedia.org/resource/Erris,http://dbpedia.org/resource/Kilmovee,0.52
http://dbpedia.org/resource/Balrothery,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.52
http://dbpedia.org/resource/Balrothery,"http://dbpedia.org/resource/Rathcoole,_Dublin",0.52
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Macroom,0.52
http://dbpedia.org/resource/Balrothery,"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Garristown,0.52
http://dbpedia.org/resource/Carlow,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Crookhaven,0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Kilmacrennan,0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Kilcock,0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Balrothery,0.52
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Annacotty,0.52
http://dbpedia.org/resource/Ulster,http://dbpedia.org/resource/Garristown,0.52
http://dbpedia.org/resource/Ulster,http://dbpedia.org/resource/Carlow,0.52
http://dbpedia.org/resource/Ulster,http://dbpedia.org/resource/Cavan,0.52
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Inishsirrer,0.52
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Ballysheehan,0.52
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Cloughjordan_Ecovillage,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Ballybay,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Carrigaline,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Carrigtwohill,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Cloyne,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Kilworth,0.52
http://dbpedia.org/resource/Effin,http://dbpedia.org/resource/Kilmovee,0.52
http://dbpedia.org/resource/Castletroy,http://dbpedia.org/resource/East_Meath,0.52
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Inishkeel,0.52
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Inis_Cealtra,0.52
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Dorinish,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Killarney,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Athlone,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Beiginis,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Ballyshannon,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/East_Meath,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Newtown_Cunningham,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Newbliss,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Rathmullan,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Porthall,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Inishturk_South,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Enniscorthy,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Manorcunningham,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Millstreet,0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Milltown_Malbay,0.52
http://dbpedia.org/resource/Cortober,"http://dbpedia.org/resource/Lyre,_County_Cork",0.52
http://dbpedia.org/resource/Cortober,http://dbpedia.org/resource/Laghy,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Emly,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Balrothery,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Borrisoleigh,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Annacotty,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Macroom,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Kilcock,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Kilmacrennan,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Crookhaven,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Mountcharles,0.52
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Garristown,0.52
http://dbpedia.org/resource/Ballycotton,http://dbpedia.org/resource/Tory_Island,0.52
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Cape_Clear_Island,0.52
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Inishsirrer,0.52
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Inishtrahull,0.52
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Canon_Island,0.52
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Dorinish,0.52
http://dbpedia.org/resource/Cruagh,http://dbpedia.org/resource/Athlone,0.52
http://dbpedia.org/resource/Crossakiel,http://dbpedia.org/resource/County_Longford,0.52
http://dbpedia.org/resource/Crossakiel,http://dbpedia.org/resource/County_Meath,0.52
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Achill_Island,0.52
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Inishmaan,0.52
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Inisheer,0.52
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Ráth_Chairn,0.52
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Riverchapel,0.52
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Inishtrahull,0.52
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Ráth_Chairn,0.52
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Abbeyleix,0.52
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Belmullet,0.52
http://dbpedia.org/resource/Inisheer,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Laghy,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Kilworth,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Kilmovee,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Rotten_Island,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Valentia_Island,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Skibbereen,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Roancarrigmore,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Newtown_Cunningham,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Rathmullan,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Owey_Island,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Omey_Island,0.52
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Tory_Island,0.52
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Dalkey_Island,0.52
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Newbliss,0.52
http://dbpedia.org/resource/Inishmore,"http://dbpedia.org/resource/Lyre,_County_Cork",0.52
http://dbpedia.org/resource/Blasket_Islands,http://dbpedia.org/resource/St_Patrick's_Island,0.52
http://dbpedia.org/resource/Blasket_Islands,http://dbpedia.org/resource/Shenick_Island,0.52
http://dbpedia.org/resource/Blasket_Islands,http://dbpedia.org/resource/Saltee_Islands,0.52
http://dbpedia.org/resource/Blasket_Islands,http://dbpedia.org/resource/Colt_Island,0.52
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Nenagh,0.52
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Inishsirrer,0.52
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Capel_Island,0.52
http://dbpedia.org/resource/Inishkeel,http://dbpedia.org/resource/Puffin_Island_(County_Kerry),0.52
http://dbpedia.org/resource/Maugherow_Peninsula,http://dbpedia.org/resource/Courtown,0.52
http://dbpedia.org/resource/Maugherow_Peninsula,http://dbpedia.org/resource/Keeragh_Islands,0.52
http://dbpedia.org/resource/Inishkeel,http://dbpedia.org/resource/Inishfree,0.52
http://dbpedia.org/resource/Inishkeel,http://dbpedia.org/resource/Tory_Island,0.52
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Bundoran,0.52
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Wicklow,0.52
http://dbpedia.org/resource/Thomastown,http://dbpedia.org/resource/Goresbridge,0.52
http://dbpedia.org/resource/Inishmaan,http://dbpedia.org/resource/Abbeyleix,0.52
http://dbpedia.org/resource/Inishmaan,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.52
http://dbpedia.org/resource/Inishmaan,http://dbpedia.org/resource/Ventry,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Thomastown,0.52
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Tearaght_Island,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Laghy,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Skibbereen,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Ballyshannon,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Ballybay,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Baile_Ghib,0.52
http://dbpedia.org/resource/Gola_Island,http://dbpedia.org/resource/Inishtrahull,0.52
http://dbpedia.org/resource/Cape_Clear_Island,http://dbpedia.org/resource/Tearaght_Island,0.52
http://dbpedia.org/resource/Cape_Clear_Island,http://dbpedia.org/resource/Puffin_Island_(County_Kerry),0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Enniscorthy,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Fedamore,0.52
http://dbpedia.org/resource/Goresbridge,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Cloyne,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Millstreet,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Milltown_Malbay,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Newbliss,0.52
http://dbpedia.org/resource/Goresbridge,http://dbpedia.org/resource/Newtown_Cunningham,0.52
"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",http://dbpedia.org/resource/Inishmeane,0.52
"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",http://dbpedia.org/resource/Inishfarnard,0.52
http://dbpedia.org/resource/Cahir,http://dbpedia.org/resource/Inishsirrer,0.52
http://dbpedia.org/resource/Cahir,http://dbpedia.org/resource/Cloughjordan_Ecovillage,0.52
http://dbpedia.org/resource/Achill_Island,http://dbpedia.org/resource/Inis_na_Bró,0.52
http://dbpedia.org/resource/Achill_Island,http://dbpedia.org/resource/Inishmore,0.52
http://dbpedia.org/resource/Achill_Island,http://dbpedia.org/resource/Roscommon,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Tory_Island,0.52
http://dbpedia.org/resource/Greater_Dublin_Area,http://dbpedia.org/resource/Magharee_Islands,0.52
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Inishsirrer,0.52
http://dbpedia.org/resource/Kilrush,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.52
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Nenagh,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Crookhaven,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Eighter_Island,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Emly,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Clashmore,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Clondulane,0.52
http://dbpedia.org/resource/Garristown,"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Macroom,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Inishfarnard,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Inishmeane,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Kildare,0.52
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Carlow,0.52
http://dbpedia.org/resource/Athlone,http://dbpedia.org/resource/Inis_na_Bró,0.52
http://dbpedia.org/resource/Athlone,http://dbpedia.org/resource/Cortober,0.52
http://dbpedia.org/resource/Athlone,http://dbpedia.org/resource/Courtown,0.52
http://dbpedia.org/resource/Athlone,http://dbpedia.org/resource/Cruagh,0.52
http://dbpedia.org/resource/Capel_Island,http://dbpedia.org/resource/Inishtooskert,0.52
http://dbpedia.org/resource/Athlone,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Manorcunningham,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Newtown_Cunningham,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Gola_Island,0.52
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Passage_West,0.52
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Mountcharles,0.52
http://dbpedia.org/resource/Inchagoill,http://dbpedia.org/resource/Inishmurray,0.52
http://dbpedia.org/resource/Inchagoill,http://dbpedia.org/resource/Inishkeel,0.52
http://dbpedia.org/resource/Inis_Cealtra,http://dbpedia.org/resource/Inishmacowney,0.52
http://dbpedia.org/resource/Inis_Cealtra,http://dbpedia.org/resource/Puffin_Island_(County_Kerry),0.52
http://dbpedia.org/resource/Inis_Cealtra,http://dbpedia.org/resource/Deer_Island_(Ireland),0.52
http://dbpedia.org/resource/Inis_Cealtra,http://dbpedia.org/resource/Trummer,0.52
http://dbpedia.org/resource/Inis_Cealtra,http://dbpedia.org/resource/Inishloe,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Porthall,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Rathmullan,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Ráth_Chairn,0.52
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Bundoran,0.52
http://dbpedia.org/resource/Cloughjordan_Ecovillage,http://dbpedia.org/resource/Keeragh_Islands,0.52
http://dbpedia.org/resource/Ráth_Chairn,http://dbpedia.org/resource/Gweedore,0.52
http://dbpedia.org/resource/Ráth_Chairn,http://dbpedia.org/resource/Ventry,0.52
http://dbpedia.org/resource/Cloughjordan_Ecovillage,http://dbpedia.org/resource/Tipperary_(town),0.52
http://dbpedia.org/resource/Roscommon,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.52
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Courtown,0.52
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Drogheda,0.52
http://dbpedia.org/resource/Cloughjordan_Ecovillage,http://dbpedia.org/resource/Cahir,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Cloyne,0.52
http://dbpedia.org/resource/Tory_Island,http://dbpedia.org/resource/Ballycotton,0.52
http://dbpedia.org/resource/Tory_Island,http://dbpedia.org/resource/Skellig_Islands,0.52
http://dbpedia.org/resource/Clonmel,http://dbpedia.org/resource/Borrisoleigh,0.52
"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",http://dbpedia.org/resource/Ráth_Chairn,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Carrigtwohill,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Carrigaline,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Fedamore,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Kilworth,0.52
http://dbpedia.org/resource/Kilnaboy,http://dbpedia.org/resource/Kilmovee,0.52
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Dorinish,0.51
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Beiginis,0.51
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Carrick-on-Shannon,0.51
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Inishsirrer,0.51
http://dbpedia.org/resource/Dingle,http://dbpedia.org/resource/Kildare,0.51
http://dbpedia.org/resource/Saggart,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Cahir,0.51
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Gweedore,0.51
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Cloghane,0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Carrick-on-Shannon,0.51
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Cobh,0.51
http://dbpedia.org/resource/Coolera_Peninsula,http://dbpedia.org/resource/Bundoran,0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Tipperary_(town),0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Cruagh,0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Achillbeg,0.51
http://dbpedia.org/resource/Saggart,http://dbpedia.org/resource/Kilrush,0.51
http://dbpedia.org/resource/Inishkeel,http://dbpedia.org/resource/Gweedore,0.51
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Deer_Island_(Ireland),0.51
http://dbpedia.org/resource/Thomastown,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Deer_Island_(Ireland),0.51
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Inishfree,0.51
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Blasket_Islands,0.51
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Inishmacowney,0.51
http://dbpedia.org/resource/Thomastown,http://dbpedia.org/resource/Athlone,0.51
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Inishloe,0.51
http://dbpedia.org/resource/Thomastown,http://dbpedia.org/resource/Carrick-on-Shannon,0.51
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Skellig_Islands,0.51
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Thomastown,0.51
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Saggart,0.51
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Cobh,0.51
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Duncannon,0.51
http://dbpedia.org/resource/Cape_Clear_Island,http://dbpedia.org/resource/Capel_Island,0.51
http://dbpedia.org/resource/Cape_Clear_Island,http://dbpedia.org/resource/Dursey_Island,0.51
"http://dbpedia.org/resource/Shannon,_County_Clare",http://dbpedia.org/resource/Bundoran,0.51
"http://dbpedia.org/resource/Shannon,_County_Clare",http://dbpedia.org/resource/Nenagh,0.51
http://dbpedia.org/resource/Gola_Island,http://dbpedia.org/resource/Dalkey_Island,0.51
http://dbpedia.org/resource/Ballycotton,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Tipperary_(town),0.51
http://dbpedia.org/resource/Dingle,http://dbpedia.org/resource/Bundoran,0.51
http://dbpedia.org/resource/Bundoran,"http://dbpedia.org/resource/Shannon,_County_Clare",0.51
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Clonmel,0.51
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Innisfallen,0.51
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Skellig_Islands,0.51
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Kilrush,0.51
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Cahir,0.51
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Balbriggan,0.51
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Coolera_Peninsula,0.51
http://dbpedia.org/resource/Cobh,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Tallaght,0.51
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Athlone,0.51
http://dbpedia.org/resource/Achillbeg,http://dbpedia.org/resource/Dorinish,0.51
http://dbpedia.org/resource/Achillbeg,http://dbpedia.org/resource/Sherkin_Island,0.51
http://dbpedia.org/resource/Achillbeg,http://dbpedia.org/resource/Saggart,0.51
http://dbpedia.org/resource/Achillbeg,http://dbpedia.org/resource/Inishsirrer,0.51
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Annagry,0.51
http://dbpedia.org/resource/Duncannon,http://dbpedia.org/resource/Cobh,0.51
http://dbpedia.org/resource/Duncannon,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Howth_Head,http://dbpedia.org/resource/Little_Skellig,0.51
http://dbpedia.org/resource/Howth_Head,http://dbpedia.org/resource/Skellig_Islands,0.51
"http://dbpedia.org/resource/Sutton,_Dublin",http://dbpedia.org/resource/Balbriggan,0.51
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Carrigart,0.51
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Nenagh,0.51
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Saggart,0.51
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Canon_Island,0.51
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Thomastown,0.51
http://dbpedia.org/resource/Dursey_Island,http://dbpedia.org/resource/Cape_Clear_Island,0.51
http://dbpedia.org/resource/Mullaghmore_Peninsula,http://dbpedia.org/resource/Inishtrahull,0.51
http://dbpedia.org/resource/Cahir,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.51
http://dbpedia.org/resource/Cahir,http://dbpedia.org/resource/Carrick-on-Shannon,0.51
http://dbpedia.org/resource/Capel_Island,http://dbpedia.org/resource/Inishsirrer,0.51
